Semester Admitted,Department,Major,id,Taken,Class,Type,Taken_Semester,Taken_Year,Admitted_Semester,Admitted_Year,Taken_Num,Admitted_Num
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,4829,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,4836,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,4840,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Civil Engineering,4852,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Physics,Engineering Physics,4866,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Aerospace,4882,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4888,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4892,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,4897,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Automotive,4899,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Geophysics,Geophysical Engineering,4903,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Aerospace,4904,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Aerospace,4908,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Automotive,4911,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Biomechanics,4916,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,4923,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4933,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4943,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4945,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,4949,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,4951,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Aerospace,4968,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Geophysics,Geophysical Engineering,4981,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4984,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,4987,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4995,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4996,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,4997,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Engineering Design & Society,EG-Individualized Spclty,5000,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Civil Engineering,5002,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Physics,Engineering Physics,5006,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Civil Engineering,5008,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Economics and Business,Business Eng & Mngmt Sci,5013,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5014,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Engineering Design & Society,EG-Individualized Spclty,5015,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5016,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5020,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5021,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5024,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Undecided,Undecided,5029,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5036,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5037,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5038,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5043,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5064,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5082,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5084,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5089,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,5100,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5103,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5105,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5108,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5110,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5111,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5113,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,5123,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Civil Engineering,5129,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5133,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,5136,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5138,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5139,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5140,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Undecided,Undecided,5152,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Engineering Design & Society,EG-Community Devlpmnt Spclty,5154,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Civil Engineering,5157,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Undecided,Undecided,5164,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5173,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5174,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5185,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,5189,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,5191,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Geophysics,Geophysical Engineering,5195,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Civil Engineering,5200,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Aerospace,5201,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5217,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5220,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Civil Engineering,5231,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5241,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Petroleum,Petroleum Engineering,5245,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Undecided,Undecided,5246,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Statistics,5253,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5261,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5266,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Geophysics,Geophysical Engineering,5270,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5275,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5277,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Undecided,Undecided,5282,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Economics and Business,Business Eng & Mngmt Sci,5289,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Petroleum,Petroleum Engineering,5292,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Biomechanics,5293,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5306,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5312,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5318,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5320,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5321,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,5325,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5329,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5330,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5335,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5336,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,5351,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Civil Engineering,5353,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Petroleum,Petroleum Engineering,5355,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Petroleum,Petroleum Engineering,5358,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5363,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5364,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Aerospace,5367,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5373,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Quantitative Biosci & Eng,5377,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mech Eng - Nuclear Energy,5380,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Geo & Geological Engineering,Geological Engineering - GTch,5381,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5391,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5392,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5394,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Civil & Environmental Enginrng,Environmental Engineering,5399,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5407,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5413,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Manufacturing,5418,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Economics and Business,Civil Engineering,5428,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Chemistry,Biochemistry,5461,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5513,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5541,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2023,Mechanical Engineering,Mechanical Engineering,5901,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5903,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5908,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Civil & Environmental Enginrng,Civil Engineering,5910,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Automotive,5920,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Electrical Engineering,Electrical Engineering,5929,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computational & Applied Math,5931,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5933,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5935,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5937,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Petroleum,Petroleum Engineering,5940,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5941,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5944,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Electrical Engineering,Electrical Engineering,5947,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5949,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Applied Math & Statistics,Computational & Applied Math,5950,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5952,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5954,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5955,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5956,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5958,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Automotive,5959,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Interdisciplinary Program,Quantitative Biosci & Eng,5960,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mining,Mining Engineering,5961,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Biomechanics,5963,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Electrical Engineering,Electrical Engineering,5964,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5965,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Electrical Engineering,Electrical Engineering,5966,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5967,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,CS-Computer Eng Spclty,5968,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Interdisciplinary Program,Quantitative Biosci & Eng,5970,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5972,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Electrical Engineering,Electrical Engineering,5973,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,CS-Computer Eng Spclty,5974,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5975,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5976,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Automotive,5977,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Physics,Engineering Physics,5978,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Undecided,Undecided,5979,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,5980,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5982,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5983,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5985,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,5986,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5987,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5988,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5989,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Interdisciplinary Program,Operations Research w Eng,5992,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Chemical & Biological Engineer,CHE-Biological Enginrng Spclty,5993,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,5994,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5995,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,5996,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Electrical Engineering,Electrical Engineering,5997,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Interdisciplinary Program,Quantitative Biosci & Eng,5998,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Undecided,Undecided,5999,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6000,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Economics and Business,Business Eng & Mngmt Sci,6001,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Electrical Engineering,Electrical Engineering,6002,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Aerospace,6005,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6007,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Eng - Automotive,6008,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,6009,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Mechanical Engineering,Mechanical Engineering,6010,Fall 2023,CSCI128,Pass,Fall,2023,Fall,2023,8095,8095
