Semester Admitted,Department,Major,id,Taken,Class,Type,Taken_Semester,Taken_Year,Admitted_Semester,Admitted_Year,Taken_Num,Admitted_Num,Specialty
Fall 2018,Computer Science,Computer Science,3279,Summer 2021,MATH307,Pass,Summer,2021,Fall,2018,8085,8075,N/A
Fall 2019,Computer Science,Computer Science,3282,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,Data Science 
Fall 2019,Computer Science,Computer Science,3285,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,Computer Eng 
Fall 2019,Computer Science,Computer Science,3286,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,Data Science 
Fall 2019,Computer Science,Computer Science,3289,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,N/A
Fall 2019,Computer Science,Computer Science,3297,Fall 2022,MATH307,Pass,Fall,2022,Fall,2019,8091,8079,Data Science 
Fall 2019,Computer Science,Computer Science,3299,Spring 2021,MATH307,Pass,Spring,2021,Fall,2019,8084,8079,Data Science 
Spring 2019,Computer Science,Computer Science,3300,Summer 2019,MATH307,Pass,Summer,2019,Spring,2019,8077,8076,Computer Eng 
Fall 2019,Physics,Engineering Physics,3303,Spring 2021,MATH307,Pass,Spring,2021,Fall,2019,8084,8079,N/A
Fall 2020,Computer Science,Computer Science,3313,Spring 2022,MATH307,Pass,Spring,2022,Fall,2020,8088,8083,Robotics Intel Sys 
Fall 2020,Computer Science,Computer Science,3330,Fall 2023,MATH307,Pass,Fall,2023,Fall,2020,8095,8083,N/A
Fall 2020,Computer Science,Computer Science,3333,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,Business 
Fall 2020,Computer Science,Computer Science,3340,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,Data Science 
Fall 2020,Computer Science,Computer Science,3341,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,Data Science 
Fall 2020,Computer Science,Computer Science,3343,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,Data Science 
Fall 2020,Computer Science,Computer Science,3344,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,Computer Eng 
Fall 2017,Computer Science,Computer Science,3394,Spring 2019,MATH307,Pass,Spring,2019,Fall,2017,8076,8071,N/A
Fall 2017,Computer Science,Computer Science,3395,Spring 2020,MATH307,Pass,Spring,2020,Fall,2017,8080,8071,N/A
Fall 2018,Computer Science,Computer Science,3403,Fall 2019,MATH307,Pass,Fall,2019,Fall,2018,8079,8075,N/A
Fall 2017,Computer Science,Computer Science,3423,Spring 2019,MATH307,Pass,Spring,2019,Fall,2017,8076,8071,Data Science 
Fall 2017,Computer Science,Computer Science,3426,Fall 2019,MATH307,Pass,Fall,2019,Fall,2017,8079,8071,N/A
Fall 2017,Computer Science,Computer Science,3428,Fall 2019,MATH307,Pass,Fall,2019,Fall,2017,8079,8071,Data Science 
Fall 2017,Computer Science,Computer Science,3430,Fall 2019,MATH307,Pass,Fall,2019,Fall,2017,8079,8071,Computer Eng 
Fall 2019,Computer Science,Computer Science,3438,Fall 2021,MATH307,Pass,Fall,2021,Fall,2019,8087,8079,N/A
Fall 2018,Computer Science,Computer Science,3439,Spring 2023,MATH307,Pass,Spring,2023,Fall,2018,8092,8075,N/A
Fall 2018,Computer Science,Computer Science,3453,Fall 2022,MATH307,Pass,Fall,2022,Fall,2018,8091,8075,N/A
Fall 2019,Computer Science,Computer Science,3456,Fall 2022,MATH307,Pass,Fall,2022,Fall,2019,8091,8079,N/A
Fall 2020,Computer Science,Computer Science,3469,Spring 2022,MATH307,Pass,Spring,2022,Fall,2020,8088,8083,N/A
Fall 2020,Computer Science,Computer Science,3471,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,N/A
Fall 2019,Mechanical Engineering,Mechanical Engineering,3472,Fall 2020,MATH307,Pass,Fall,2020,Fall,2019,8083,8079,N/A
Fall 2019,Computer Science,Computer Science,3477,Fall 2021,MATH307,Pass,Fall,2021,Fall,2019,8087,8079,N/A
Fall 2019,Computer Science,Computer Science,3486,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,N/A
Fall 2019,Computer Science,Computer Science,3494,Fall 2021,MATH307,Pass,Fall,2021,Fall,2019,8087,8079,Data Science 
Fall 2019,Computer Science,Computer Science,3496,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,Computer Eng 
Fall 2019,Computer Science,Computer Science,3505,Fall 2021,MATH307,Pass,Fall,2021,Fall,2019,8087,8079,Computer Eng 
Fall 2019,Computer Science,Computer Science,3515,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,Robotics Intel Sys 
Fall 2019,Computer Science,Computer Science,3521,Fall 2020,MATH307,Pass,Fall,2020,Fall,2019,8083,8079,N/A
Fall 2020,Computer Science,Computer Science,3532,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,Computer Eng 
Fall 2020,Computer Science,Computer Science,3533,Spring 2022,MATH307,Pass,Spring,2022,Fall,2020,8088,8083,N/A
Spring 2020,Computer Science,Computer Science,3536,Summer 2022,MATH307,Pass,Summer,2022,Spring,2020,8089,8080,Data Science 
Fall 2020,Interdisciplinary Program,Data Science - Comp Sci,3538,Spring 2022,MATH307,Pass,Spring,2022,Fall,2020,8088,8083,N/A
Fall 2020,Computer Science,Computer Science,3540,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,Data Science 
Fall 2020,Computer Science,Computer Science,3543,Spring 2022,MATH307,Pass,Spring,2022,Fall,2020,8088,8083,N/A
Fall 2020,Computer Science,Computer Science,3551,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,Computer Eng 
Fall 2020,Computer Science,Computer Science,3558,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,Robotics Intel Sys 
Fall 2020,Computer Science,Computer Science,3563,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,Data Science 
Fall 2022,Computer Science,Computer Science,3566,Fall 2023,MATH307,Pass,Fall,2023,Fall,2022,8095,8091,N/A
Fall 2020,Computer Science,Computer Science,3567,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,N/A
Spring 2018,Computer Science,Computer Science,3579,Summer 2022,MATH307,Pass,Summer,2022,Spring,2018,8089,8072,N/A
Fall 2018,Computer Science,Computer Science,3608,Fall 2021,MATH307,Pass,Fall,2021,Fall,2018,8087,8075,N/A
Fall 2017,Computer Science,Computer Science,3611,Fall 2020,MATH307,Pass,Fall,2020,Fall,2017,8083,8071,N/A
Fall 2018,Computer Science,Computer Science,3612,Fall 2018,MATH307,Pass,Fall,2018,Fall,2018,8075,8075,N/A
Fall 2017,Computer Science,Computer Science,3621,Spring 2019,MATH307,Pass,Spring,2019,Fall,2017,8076,8071,N/A
Fall 2017,Computer Science,Computer Science,3623,Spring 2019,MATH307,Pass,Spring,2019,Fall,2017,8076,8071,N/A
Fall 2018,Computer Science,Computer Science,3637,Spring 2021,MATH307,Pass,Spring,2021,Fall,2018,8084,8075,N/A
Fall 2017,Computer Science,Computer Science,3638,Fall 2018,MATH307,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2017,Computer Science,Computer Science,3643,Spring 2021,MATH307,Pass,Spring,2021,Fall,2017,8084,8071,Business 
Fall 2018,Computer Science,Computer Science,3648,Fall 2020,MATH307,Pass,Fall,2020,Fall,2018,8083,8075,N/A
Fall 2018,Computer Science,Computer Science,3654,Fall 2020,MATH307,Pass,Fall,2020,Fall,2018,8083,8075,N/A
Fall 2018,Computer Science,Computer Science,3658,Spring 2021,MATH307,Pass,Spring,2021,Fall,2018,8084,8075,N/A
Fall 2018,Computer Science,Computer Science,3659,Summer 2019,MATH307,Pass,Summer,2019,Fall,2018,8077,8075,N/A
Fall 2018,Computer Science,Computer Science,3663,Fall 2020,MATH307,Pass,Fall,2020,Fall,2018,8083,8075,N/A
Fall 2018,Computer Science,Computer Science,3664,Fall 2020,MATH307,Pass,Fall,2020,Fall,2018,8083,8075,N/A
Fall 2018,Computer Science,Computer Science,3676,Spring 2021,MATH307,Pass,Spring,2021,Fall,2018,8084,8075,N/A
Fall 2019,Computer Science,Computer Science,3679,Fall 2021,MATH307,Pass,Fall,2021,Fall,2019,8087,8079,N/A
Fall 2019,Computer Science,Statistics,3693,Spring 2021,MATH307,Pass,Spring,2021,Fall,2019,8084,8079,N/A
Fall 2019,Computer Science,Computer Science,3694,Fall 2021,MATH307,Pass,Fall,2021,Fall,2019,8087,8079,Robotics Intel Sys 
Fall 2019,Computer Science,Computer Science,3698,Spring 2021,MATH307,Pass,Spring,2021,Fall,2019,8084,8079,N/A
Fall 2019,Computer Science,Computer Science,3700,Spring 2020,MATH307,Pass,Spring,2020,Fall,2019,8080,8079,N/A
Fall 2019,Computer Science,Computer Science,3712,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,N/A
Fall 2019,Computer Science,Computer Science,3713,Fall 2021,MATH307,Pass,Fall,2021,Fall,2019,8087,8079,N/A
Fall 2019,Computer Science,Computer Science,3716,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,N/A
Fall 2019,Computer Science,Computer Science,3721,Summer 2022,MATH307,Pass,Summer,2022,Fall,2019,8089,8079,N/A
Fall 2019,Computer Science,Computer Science,3725,Spring 2023,MATH307,Pass,Spring,2023,Fall,2019,8092,8079,N/A
Fall 2019,Computer Science,Computer Science,3726,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,N/A
Fall 2019,Computer Science,Computer Science,3729,Spring 2023,MATH307,Pass,Spring,2023,Fall,2019,8092,8079,N/A
Fall 2020,Computer Science,Computer Science,3735,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,N/A
Fall 2020,Computer Science,Computer Science,3742,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,N/A
Fall 2020,Computer Science,Computer Science,3743,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,N/A
Fall 2020,Computer Science,Computer Science,3747,Fall 2023,MATH307,Pass,Fall,2023,Fall,2020,8095,8083,N/A
Fall 2020,Computer Science,Computer Science,3753,Fall 2023,MATH307,Pass,Fall,2023,Fall,2020,8095,8083,N/A
Fall 2020,Computer Science,Computer Science,3754,Spring 2022,MATH307,Pass,Spring,2022,Fall,2020,8088,8083,N/A
Fall 2020,Computer Science,Computer Science,3756,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,N/A
Fall 2020,Computer Science,Computer Science,3758,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,N/A
Fall 2020,Computer Science,Computer Science,3765,Spring 2022,MATH307,Pass,Spring,2022,Fall,2020,8088,8083,N/A
Fall 2020,Computer Science,Computer Science,3767,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,N/A
Fall 2020,Computer Science,Computer Science,3769,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,Robotics Intel Sys 
Fall 2019,Computer Science,Computer Science,3799,Fall 2019,MATH307,Pass,Fall,2019,Fall,2019,8079,8079,N/A
Fall 2017,Computer Science,Computer Science,3801,Spring 2020,MATH307,Pass,Spring,2020,Fall,2017,8080,8071,N/A
Fall 2018,Computer Science,Computer Science,3808,Fall 2020,MATH307,Pass,Fall,2020,Fall,2018,8083,8075,N/A
Fall 2018,Computer Science,Computer Science,3859,Spring 2022,MATH307,Pass,Spring,2022,Fall,2018,8088,8075,N/A
Fall 2018,Computer Science,Computer Science,3862,Spring 2022,MATH307,Pass,Spring,2022,Fall,2018,8088,8075,Robotics Intel Sys 
Fall 2019,Computer Science,Computer Science,3875,Fall 2021,MATH307,Pass,Fall,2021,Fall,2019,8087,8079,N/A
Fall 2020,Computer Science,Computer Science,3877,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,N/A
Fall 2019,Computer Science,Computer Science,3887,Spring 2021,MATH307,Pass,Spring,2021,Fall,2019,8084,8079,N/A
Fall 2019,Computer Science,Computer Science,3891,Spring 2022,MATH307,Pass,Spring,2022,Fall,2019,8088,8079,N/A
Fall 2019,Computer Science,Computer Science,3895,Fall 2020,MATH307,Pass,Fall,2020,Fall,2019,8083,8079,N/A
Fall 2019,Computer Science,Computer Science,3900,Spring 2021,MATH307,Pass,Spring,2021,Fall,2019,8084,8079,N/A
Fall 2019,Computer Science,Computer Science,3913,Spring 2021,MATH307,Pass,Spring,2021,Fall,2019,8084,8079,N/A
Fall 2017,Computer Science,Computer Science,3963,Spring 2019,MATH307,Pass,Spring,2019,Fall,2017,8076,8071,N/A
Fall 2017,Computer Science,Computer Science,3969,Summer 2019,MATH307,Pass,Summer,2019,Fall,2017,8077,8071,N/A
Fall 2019,Computer Science,Computer Science,3985,Spring 2021,MATH307,Pass,Spring,2021,Fall,2019,8084,8079,N/A
Fall 2020,Computer Science,Computer Science,4002,Spring 2023,MATH307,Pass,Spring,2023,Fall,2020,8092,8083,N/A
Fall 2020,Computer Science,Computer Science,4005,Fall 2022,MATH307,Pass,Fall,2022,Fall,2020,8091,8083,N/A
Fall 2017,Computer Science,Computer Science,4021,Spring 2020,MATH307,Pass,Spring,2020,Fall,2017,8080,8071,N/A
Spring 2020,Computer Science,Computer Science,4038,Fall 2021,MATH307,Pass,Fall,2021,Spring,2020,8087,8080,N/A
Fall 2017,Electrical Enginrg & Comp Sci,Computer Science,4044,Fall 2018,MATH307,Pass,Fall,2018,Fall,2017,8075,8071,Data Science 
Fall 2017,Computer Science,Computer Science,4046,Fall 2018,MATH307,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2018,Computer Science,Computer Science,4051,Fall 2020,MATH307,Pass,Fall,2020,Fall,2018,8083,8075,N/A
Fall 2018,Computer Science,Computer Science,4053,Spring 2021,MATH307,Pass,Spring,2021,Fall,2018,8084,8075,N/A
Fall 2018,Electrical Engineering,Electrical Engineering,148,Fall 2018,MATH332,Pass,Fall,2018,Fall,2018,8075,8075,N/A
Fall 2017,Physics,Engineering Physics,162,Summer 2019,MATH332,Pass,Summer,2019,Fall,2017,8077,8071,N/A
Fall 2017,Electrical Engineering,Electrical Engineering,191,Spring 2019,MATH332,Pass,Spring,2019,Fall,2017,8076,8071,Info Sys & Science 
Fall 2017,Electrical Engineering,Electrical Engineering,212,Spring 2018,MATH332,Pass,Spring,2018,Fall,2017,8072,8071,N/A
Fall 2018,Chemical & Biological Engineer,Chemical Engineering,238,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,249,Spring 2021,MATH332,Pass,Spring,2021,Fall,2017,8084,8071,N/A
Fall 2017,Physics,Engineering Physics,258,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,261,Spring 2021,MATH332,Pass,Spring,2021,Fall,2017,8084,8071,N/A
Fall 2017,Physics,Engineering Physics,276,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,286,Spring 2021,MATH332,Pass,Spring,2021,Fall,2017,8084,8071,N/A
Fall 2018,Physics,Engineering Physics,303,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2017,Physics,Engineering Physics,324,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2018,Physics,Engineering Physics,337,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2018,Physics,Engineering Physics,339,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,341,Spring 2021,MATH332,Pass,Spring,2021,Fall,2017,8084,8071,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,347,Fall 2021,MATH332,Pass,Fall,2021,Fall,2017,8087,8071,N/A
Fall 2018,Chemistry,Biochemistry,351,Summer 2019,MATH332,Pass,Summer,2019,Fall,2018,8077,8075,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,355,Spring 2020,MATH332,Pass,Spring,2020,Fall,2017,8080,8071,N/A
Fall 2017,Electrical Engineering,Electrical Engineering,358,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2018,Physics,Nuclear Engineering,360,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2018,Mechanical Engineering,Mechanical Engineering,387,Summer 2022,MATH332,Pass,Summer,2022,Fall,2018,8089,8075,N/A
Fall 2018,Metallurgical & Materials Eng,Metallurgical & Materials Eng,390,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2017,Geophysics,Geophysical Engineering,400,Fall 2019,MATH332,Pass,Fall,2019,Fall,2017,8079,8071,N/A
Fall 2018,Metallurgical & Materials Eng,Metallurgical & Materials Eng,401,Summer 2020,MATH332,Pass,Summer,2020,Fall,2018,8081,8075,N/A
Fall 2018,Mechanical Engineering,Mechanical Engineering,408,Fall 2021,MATH332,Pass,Fall,2021,Fall,2018,8087,8075,N/A
Fall 2017,Physics,Engineering Physics,411,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Spring 2018,Electrical Engineering,Electrical Engineering,424,Fall 2019,MATH332,Pass,Fall,2019,Spring,2018,8079,8072,N/A
Fall 2020,Electrical Engineering,Electrical Engineering,425,Fall 2022,MATH332,Pass,Fall,2022,Fall,2020,8091,8083,Intg Crcts & Elctrnc 
Fall 2017,Geophysics,Geophysical Engineering,427,Fall 2019,MATH332,Pass,Fall,2019,Fall,2017,8079,8071,N/A
Fall 2017,Physics,Engineering Physics,435,Summer Two 2018,MATH332,Pass,Summer Two,2018,Fall,2017,8074,8071,N/A
Fall 2019,Electrical Engineering,Electrical Engineering,439,Fall 2020,MATH332,Pass,Fall,2020,Fall,2019,8083,8079,N/A
Fall 2017,Physics,Engineering Physics,454,Spring 2019,MATH332,Pass,Spring,2019,Fall,2017,8076,8071,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,455,Spring 2021,MATH332,Pass,Spring,2021,Fall,2017,8084,8071,N/A
Fall 2017,Electrical Engineering,Electrical Engineering,459,Summer 2019,MATH332,Pass,Summer,2019,Fall,2017,8077,8071,N/A
Fall 2017,Chemical & Biological Engineer,Chemical Engineering,465,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2017,Electrical Engineering,Electrical Engineering,469,Spring 2018,MATH332,Pass,Spring,2018,Fall,2017,8072,8071,N/A
Fall 2017,Physics,Engineering Physics,470,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,472,Spring 2021,MATH332,Pass,Spring,2021,Fall,2017,8084,8071,N/A
Fall 2017,Civil & Environmental Enginrng,Civil Engineering,479,Spring 2020,MATH332,Pass,Spring,2020,Fall,2017,8080,8071,N/A
Fall 2017,Physics,Engineering Physics,496,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2017,Electrical Engineering,Electrical Engineering,501,Spring 2019,MATH332,Pass,Spring,2019,Fall,2017,8076,8071,Antenn & Wirels Comm 
Spring 2020,Electrical Engineering,Electrical Engineering,505,Spring 2020,MATH332,Pass,Spring,2020,Spring,2020,8080,8080,Engy & Pwr Electrncs 
Fall 2017,Applied Math & Statistics,Computational & Applied Math,508,Spring 2019,MATH332,Pass,Spring,2019,Fall,2017,8076,8071,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,511,Spring 2021,MATH332,Pass,Spring,2021,Fall,2017,8084,8071,N/A
Fall 2017,Mechanical Engineering,Mechanical Engineering,512,Spring 2021,MATH332,Pass,Spring,2021,Fall,2017,8084,8071,N/A
Fall 2017,Geophysics,Geophysical Engineering,520,Fall 2019,MATH332,Pass,Fall,2019,Fall,2017,8079,8071,N/A
Fall 2017,Civil & Environmental Enginrng,Civil Engineering,521,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2017,Electrical Engineering,Electrical Engineering,527,Fall 2018,MATH332,Pass,Fall,2018,Fall,2017,8075,8071,N/A
Fall 2018,Electrical Engineering,Electrical Engineering,552,Fall 2019,MATH332,Pass,Fall,2019,Fall,2018,8079,8075,Intg Crcts & Elctrnc 
Fall 2019,Physics,Engineering Physics,554,Spring 2020,MATH332,Pass,Spring,2020,Fall,2019,8080,8079,N/A
Fall 2018,Mechanical Engineering,Mechanical Engineering,556,Fall 2019,MATH332,Pass,Fall,2019,Fall,2018,8079,8075,N/A
Fall 2018,Mechanical Engineering,Mechanical Engineering,563,Summer 2019,MATH332,Pass,Summer,2019,Fall,2018,8077,8075,N/A
Fall 2018,Geophysics,Geophysical Engineering,576,Spring 2021,MATH332,Pass,Spring,2021,Fall,2018,8084,8075,N/A
Fall 2018,Electrical Engineering,Electrical Engineering,588,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2018,Mechanical Engineering,Mechanical Engineering,589,Fall 2021,MATH332,Pass,Fall,2021,Fall,2018,8087,8075,N/A
Fall 2018,Mechanical Engineering,Mechanical Engineering,597,Fall 2021,MATH332,Pass,Fall,2021,Fall,2018,8087,8075,N/A
Fall 2018,Physics,Engineering Physics,606,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2018,Economics and Business,Economics,612,Fall 2020,MATH332,Pass,Fall,2020,Fall,2018,8083,8075,Business
Fall 2018,Mechanical Engineering,Mechanical Engineering,615,Fall 2021,MATH332,Pass,Fall,2021,Fall,2018,8087,8075,N/A
Fall 2018,Physics,Engineering Physics,626,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2018,Physics,Engineering Physics,638,Spring 2019,MATH332,Pass,Spring,2019,Fall,2018,8076,8075,N/A
Fall 2018,Mechanical Engineering,Mechanical Engineering,641,Spring 2021,MATH332,Pass,Spring,2021,Fall,2018,8084,8075,N/A
Spring 2018,Electrical Engineering,Electrical Engineering,645,Spring 2021,MATH332,Pass,Spring,2021,Spring,2018,8084,8072,N/A
Fall 2018,Geophysics,Geophysics,649,Fall 2020,MATH332,Pass,Fall,2020,Fall,2018,8083,8075,N/A
Fall 2018,Geophysics,Geophysical Engineering,650,Fall 2019,MATH332,Pass,Fall,2019,Fall,2018,8079,8075,N/A
Fall 2018,Metallurgical & Materials Eng,Metallurgical & Materials Eng,662,Spring 2021,MATH332,Pass,Spring,2021,Fall,2018,8084,8075,N/A
Fall 2018,Physics,Engineering Physics,677,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Fall 2018,Physics,Engineering Physics,681,Fall 2019,MATH332,Pass,Fall,2019,Fall,2018,8079,8075,N/A
Fall 2018,Geophysics,Geophysical Engineering,688,Fall 2019,MATH332,Pass,Fall,2019,Fall,2018,8079,8075,N/A
Fall 2018,Geophysics,Geophysical Engineering,698,Fall 2019,MATH332,Pass,Fall,2019,Fall,2018,8079,8075,N/A
Fall 2018,Physics,Engineering Physics,705,Fall 2019,MATH332,Pass,Fall,2019,Fall,2018,8079,8075,N/A
Fall 2018,Geophysics,Geophysical Engineering,716,Spring 2020,MATH332,Pass,Spring,2020,Fall,2018,8080,8075,N/A
Spring 2019,Physics,Engineering Physics,735,Spring 2019,MATH332,Pass,Spring,2019,Spring,2019,8076,8076,N/A
Fall 2019,Electrical Engineering,Electrical Engineering,738,Fall 2021,MATH332,Pass,Fall,2021,Fall,2019,8087,8079,N/A
Fall 2019,Mechanical Engineering,Mechanical Engineering,740,Fall 2023,MATH332,Pass,Fall,2023,Fall,2019,8095,8079,N/A
Fall 2019,Physics,Engineering Physics,749,Fall 2021,MATH332,Pass,Fall,2021,Fall,2019,8087,8079,N/A
